,title,reviewer,overall,story,acting,music,rewatch
13303,Let's Go to The Beach,Crisl,7.5,7.5,7.5,7.0,7.0
13304,Boku Dake no Madonna,Crisl,7.5,6.5,8.0,7.5,7.5
13305,Tadashii Ouji no Tsukurikata,Crisl,6.0,6.0,6.0,6.5,6.0
13306,My Lovely Fool,Crisl,7.0,8.0,7.5,7.5,7.0
13307,7th Grade Civil Servant,Crisl,7.5,7.5,7.5,7.5,7.5
13308,Athena: Goddess of War,Crisl,7.0,7.5,8.0,8.0,7.5
13309,Guilty Akuma to Keiyakushita Onna,Crisl,9.0,9.0,9.0,9.5,9.0
13310,Flower Boy Next Door,Crisl,7.5,7.0,7.0,7.0,7.5
13311,IRIS,Crisl,7.5,8.5,7.5,7.5,8.0
13312,9 End 2 Outs,Crisl,7.5,7.5,7.5,7.5,7.5
13313,RH Plus,Crisl,5.5,7.5,7.5,6.0,6.0
13314,Bambino!,Crisl,7.0,7.0,7.0,7.0,7.0
13315,The Secret Lovers,Crisl,7.5,8.0,7.5,7.5,7.5
13316,Akihabara@DEEP,Crisl,7.5,7.0,7.5,7.5,7.5
13317,Snow White,Crisl,7.5,7.5,7.5,6.5,7.5
13318,Ojakgyo Brothers,Crisl,8.5,9.0,8.5,9.0,9.0
13319,Rooftop Prince,Crisl,7.5,8.0,7.5,7.5,7.5
13320,That Fool,Crisl,7.5,7.0,7.5,7.5,7.0
13321,Yamada Taro Monogatari,Crisl,7.0,7.5,7.5,7.0,7.0
13322,Devil Beside You,Crisl,8.5,8.0,8.0,8.0,8.0
13323,Glowing She,Crisl,7.0,5.5,6.0,6.0,7.5
13324,We Are Dating Now,Crisl,7.0,7.0,7.5,7.5,7.0
13325,Asphalt Man,Crisl,7.5,8.0,7.5,7.5,7.5
13326,Vampire Prosecutor,Crisl,7.5,7.5,7.5,7.0,7.5
13327,Three Brothers,Crisl,7.0,7.0,7.0,7.0,7.0
13328,Tumbling,Crisl,7.0,6.5,7.5,7.5,7.0
13329,Flower Boy Ramen Shop,Crisl,7.0,7.0,7.0,7.5,7.0
13330,Tatta Hitotsu no Koi,Crisl,8.0,7.5,8.0,8.0,8.0
13331,Rebound,Crisl,7.0,7.5,7.0,6.5,7.0
13332,Punch,Crisl,8.0,7.0,7.5,7.5,7.5
13333,Koishite Akuma,Crisl,7.5,7.5,7.5,7.5,7.5
13334,Exhibition of Fireworks,Crisl,7.5,8.0,8.0,7.0,7.0
13335,Juui Dolittle,Crisl,7.5,7.5,7.5,7.5,7.5
13336,Bad Family,Crisl,7.5,8.0,7.5,7.5,7.5
13337,My Princess,Crisl,8.0,7.5,7.5,7.5,8.0
13338,IS - Otoko Demo Onna Demo Nai Sei,Crisl,8.0,9.0,9.0,8.0,7.5
13339,My Girl,Crisl,8.5,9.0,8.5,9.0,9.0
13340,Witch Yoo Hee,Crisl,7.5,7.0,7.5,7.5,7.5
13341,Celeb to Binbo Taro,Crisl,7.5,8.0,7.5,6.0,7.0
13342,Misaki Number One!!,Crisl,8.0,7.0,7.5,7.5,7.5
13343,I Am Legend,Crisl,7.0,7.5,7.5,7.5,7.0
13344,Deka Wanko,Crisl,7.5,8.0,7.5,8.0,7.5
13345,The Woman Who Still Wants to Marry,Crisl,7.5,7.5,7.5,7.5,7.5
13346,Hataraki Man,Crisl,7.0,7.0,7.0,7.5,7.5
13347,Jam Loey Rak,Crisl,7.5,7.0,7.5,8.0,8.0
13348,Family's Honor,Crisl,7.0,9.0,9.0,8.0,7.5
13349,Kami no Shizuku,Crisl,7.5,8.0,7.0,7.5,7.5
13350,Joker Yurusarezaru Sousakan,Crisl,7.5,7.5,8.0,8.0,7.5
13351,Galileo,Crisl,7.5,7.0,7.5,7.5,7.5
13352,Princess LuLu,Crisl,7.5,7.5,5.5,7.0,8.0
13353,Fated to Love You,Crisl,7.5,7.5,7.5,7.5,7.5
13354,Haruka 17,Crisl,7.5,7.0,7.0,7.5,7.5
13355,Yama Onna Kabe Onna,Crisl,7.5,8.0,7.0,7.5,7.0
13356,Attic Cat,Crisl,7.5,7.5,7.0,7.5,7.5
13357,Natsu no Koi wa Nijiiro ni Kagayaku,Crisl,8.0,7.0,7.5,8.0,7.5
13358,One Fine Day,Crisl,7.0,7.5,7.0,7.0,7.0
13359,Marrying A Millionaire,Crisl,7.0,7.5,7.0,7.0,7.0
13360,Good Luck!!,Crisl,7.5,8.0,7.5,5.0,7.0
13361,Call of the Country,Crisl,7.0,8.0,7.5,7.5,7.5
13362,Loving You a Thousand Times,Crisl,7.5,7.5,8.0,8.0,7.5
13363,Hateful But Once Again,Crisl,7.5,8.0,7.5,7.5,7.0
13364,Maou,Crisl,7.5,9.0,8.0,9.0,8.0
13365,Meitantei no Okite,Crisl,6.5,7.0,7.0,7.0,7.0
13366,My Girl,Crisl,7.0,7.0,7.5,7.0,7.0
13367,Damo,Crisl,7.0,7.5,7.0,7.0,7.0
13368,You're Under Arrest,Crisl,7.0,8.0,7.5,7.0,7.0
13369,MR. BRAIN,Crisl,7.5,7.5,7.5,7.5,7.5
13370,Uta no Onii-san,Crisl,6.0,6.5,6.0,7.0,7.0
13371,Yankee-kun to Megane-chan,Crisl,6.5,7.5,7.5,7.5,7.5
13372,You're Beautiful,Crisl,7.5,9.5,8.0,9.5,8.0
13373,GTO,Crisl,9.0,9.0,9.0,8.0,8.0
13374,Who Are You?,Crisl,7.0,7.0,7.5,7.0,7.0
13375,Mei-chan no Shitsuji,Crisl,7.0,5.5,7.0,6.5,6.0
13376,Zettai Kareshi,Crisl,7.5,8.0,7.5,5.0,8.0
13377,Lunch Queen,Crisl,7.5,7.0,7.5,7.5,7.5
13378,Goong,Crisl,7.5,8.0,7.0,7.5,7.5
13379,Dragon Zakura,Crisl,7.0,7.0,8.0,8.0,7.5
13380,Nobuta Wo Produce,Crisl,9.0,10.0,9.0,9.0,9.0
13381,Anego,Crisl,7.0,7.5,7.0,7.0,7.0
13382,Bad Couple,Crisl,5.5,7.0,7.0,5.0,6.5
13383,Boys Over Flowers,Crisl,7.5,9.0,7.0,8.5,7.5
13384,1% of Anything,Crisl,7.5,7.5,7.5,5.5,8.0
13385,"My Boss, My Hero",Crisl,7.0,7.5,7.0,7.0,7.0
13386,Gokusen: The Movie,Crisl,7.5,7.5,7.5,7.0,7.0
13387,Gokusen 2,Crisl,7.5,9.0,10.0,7.5,8.0
13388,Gokusen,Crisl,9.0,9.5,9.0,9.0,9.0
13389,She is Nineteen,Crisl,5.5,6.5,7.5,6.5,6.5
13390,Prince's First Love,Crisl,7.5,7.0,7.0,7.0,7.5
13391,"Delightful Girl, Choon Hyang",Crisl,7.0,8.0,8.0,7.5,7.5
13392,Samurai High School,Crisl,7.0,7.5,7.5,7.0,7.0
13393,Atashinchi no Danshi,Crisl,8.0,7.5,7.5,7.0,6.5
13394,Yamato Nadeshiko Shichi Henge,Crisl,7.0,7.5,7.5,6.5,8.0
13395,Hana Yori Dango,Crisl,9.5,9.0,9.0,8.0,9.0
13396,Pride,Crisl,9.0,9.0,9.0,7.0,9.0
13397,Densha Otoko,Crisl,8.5,9.0,8.5,7.5,8.5
13398,101st Proposal,Crisl,7.0,7.5,7.0,7.0,7.0
13399,Mop Girl,Crisl,7.0,9.0,9.0,8.5,7.0
13400,Buzzer Beat,Crisl,7.5,9.0,9.5,7.0,7.0
13401,Kekkon Dekinai Otoko,Crisl,5.0,7.0,7.0,5.0,8.0
13402,Stand Up!!,Crisl,7.0,7.5,7.0,7.5,7.0
13403,Last Friends,Crisl,8.5,9.5,9.0,9.0,9.0
13404,Otomen,Crisl,7.5,6.5,6.5,6.5,7.0
13405,Attention Please,Crisl,7.0,7.5,7.0,7.0,7.0
13406,TRICK,Crisl,5.0,5.0,7.5,7.5,5.0
13407,Oishii Proposal,Crisl,7.0,7.0,7.0,5.5,5.5
13408,Smile,Crisl,7.0,7.5,8.0,6.0,7.0
13409,Proposal Daisakusen,Crisl,7.0,7.5,9.0,7.5,7.0
13410,Transit Girls,Crisl,7.5,9.0,9.0,8.5,7.5
13411,Risou no Musuko,Crisl,7.5,7.0,7.5,7.0,7.5
13412,Come! Jang Bo Ri,Crisl,7.5,7.0,7.0,7.0,7.0
13413,Ninkyo Helper,Crisl,8.0,8.0,8.0,7.5,8.0
13414,Birth of a Beauty,Crisl,7.5,7.5,8.0,8.0,7.0
13415,Golden Bride,Crisl,7.5,7.5,7.5,7.5,7.5
13416,Scent of a Woman,Crisl,7.5,7.5,8.0,8.0,7.5
13417,Hatachi no Koibito,Crisl,7.0,7.5,7.0,7.0,7.0
13418,My Fair Lady,Crisl,7.0,7.5,7.5,7.5,7.5
13419,Scrap Teacher,Crisl,7.0,7.0,7.0,7.0,7.0
13420,My Lovely Sam Soon,Crisl,7.5,9.5,7.5,7.5,8.0
13421,Fuma no Kojiro,Crisl,5.5,3.5,5.0,5.0,5.0
13422,Playful Kiss,Crisl,7.5,7.5,7.5,8.0,8.0
13423,"Hello, God",Crisl,7.0,7.5,8.0,7.0,7.0
13424,The Vineyard Man,Crisl,7.0,7.0,7.5,6.0,7.0
13425,Flames of Desire,Crisl,7.0,9.0,7.5,7.5,7.5
13426,Fuma no Kojiro,Crisl,5.5,3.5,5.0,5.0,5.0
13427,Playful Kiss,Crisl,7.5,7.5,7.5,8.0,8.0
13428,"Hello, God",Crisl,7.0,7.5,8.0,7.0,7.0
13429,The Vineyard Man,Crisl,7.0,7.0,7.5,6.0,7.0
13430,Flames of Desire,Crisl,7.0,9.0,7.5,7.5,7.5
13431,The Classic,Kakule,5.5,6.5,5.0,7.0,1.0
13432,Girls' Generation 1979,Kakule,9.0,8.5,10.0,10.0,6.0
13433,Sunny,Kakule,10.0,9.0,10.0,10.0,10.0
13434,Age of Youth 2,Kakule,9.5,9.0,10.0,7.0,10.0
13435,Age of Youth,Kakule,9.5,9.5,10.0,6.0,10.0
13436,Project S: Skate Our Souls,Kakule,5.0,7.5,8.0,4.5,1.5
13437,"Kill Me, Heal Me",Kakule,6.5,7.0,10.0,5.0,5.0
13438,Love Rain,Kakule,2.0,6.5,5.0,5.5,1.0
13439,Who Are You: School 2015,Kakule,5.5,5.5,6.0,6.0,1.0
13440,Boys Over Flowers,Kakule,1.5,1.5,5.0,7.0,4.0
13441,W,Kakule,5.0,6.5,4.5,3.5,1.0
13442,Secret Garden,nicole_moon,8.5,8.0,9.5,9.0,8.0
13443,Addicted Heroin,nicole_moon,4.5,3.5,7.0,6.0,2.5
13444,Boys Over Flowers,nicole_moon,6.0,5.0,8.0,7.0,4.5
13445,Descendants of the Sun,Mia,9.0,8.5,9.5,10.0,10.0
13446,One Spring Night,Mia,10.0,9.0,10.0,9.5,9.5
13447,Reply 1988,Mia,10.0,10.0,9.5,10.0,10.0
13448,A Love So Beautiful,Mia,10.0,10.0,10.0,10.0,9.0
13449,Itazura na Kiss: Love In Tokyo 2,SSKF,9.5,9.5,10.0,6.0,10.0
13450,Raeng Tawan,SSKF,7.5,7.0,6.0,6.0,5.0
13451,My Brother Loves Me Too Much,SSKF,6.5,6.5,8.0,6.0,6.0
13452,One Week Friends,SSKF,8.0,9.0,10.0,7.0,7.0
13453,Descendants of the Sun,SSKF,10.0,10.0,10.0,10.0,10.0
13454,Itazura na Kiss: Love in Tokyo,SSKF,9.0,8.5,10.0,6.0,8.5
13455,"Kill Me, Heal Me",SSKF,10.0,10.0,10.0,9.0,9.0
13456,The Girl Who Sees Scents,SSKF,8.0,8.5,9.0,9.5,7.0
13457,Twenty,SSKF,9.5,8.5,10.0,9.0,10.0
13458,High School King of Savvy,SSKF,9.0,8.0,9.0,8.0,1.0
13459,Give Seven Days,SSKF,7.5,8.0,8.5,8.0,6.0
13460,Secret,SSKF,6.0,5.5,10.0,8.0,1.0
13461,Massaya,SSKF,9.0,9.5,8.0,5.0,9.5
13462,"Noble, My Love",SSKF,9.5,10.0,10.0,7.5,10.0
13463,Majurat See Nam Pueng,SSKF,1.0,1.0,2.0,2.0,1.0
13464,Sound of the Desert,SSKF,3.0,4.0,5.5,4.0,3.0
13465,Paen Rai Long Tai Wa Rak,SSKF,7.5,7.0,7.0,5.5,6.0
13466,Dark Fragrance,SSKF,8.0,7.0,6.0,5.0,7.5
13467,Wonderful Spring,SSKF,8.0,7.0,8.0,6.0,8.5
13468,Cruel Romance,SSKF,7.0,6.5,9.0,6.5,7.5
13469,The Liar and His Lover,SSKF,8.0,7.5,8.0,8.0,8.5
13470,7th Grade Civil Servant,SSKF,4.5,3.0,7.5,6.5,2.5
13471,My Lovely Girl,SSKF,8.0,8.0,8.0,7.0,6.5
13472,I Do,SSKF,10.0,8.5,9.0,9.0,9.5
13473,My Hero Series: Heart of the Motherland,SSKF,4.5,4.5,5.5,5.0,1.0
13474,"Love, Now",SSKF,9.5,8.5,8.5,7.5,10.0
13475,I'm Not a Robot,SSKF,7.5,5.0,7.5,7.5,1.0
13476,Once Upon a Time,SSKF,7.5,8.0,8.0,8.0,2.5
13477,A Company Man,SSKF,6.0,5.5,6.0,5.5,3.5
13478,The Princess's Man,SSKF,10.0,10.0,10.0,9.5,10.0
13479,Close Range Love,SSKF,8.0,7.0,9.0,6.0,8.5
13480,Go Go Squid!,SSKF,9.0,9.0,10.0,9.0,9.0
13481,Game Payabaht,SSKF,8.0,8.0,9.0,7.0,3.0
13482,Lying Heart,SSKF,8.0,8.5,9.0,7.0,9.0
13483,U-Prince: The Single Lawyer,SSKF,9.0,9.0,8.0,7.0,10.0
13484,My Secret Romance,SSKF,8.0,7.5,8.0,7.0,7.0
13485,"Fly, Daddy, Fly",SSKF,9.5,9.5,10.0,10.0,7.0
13486,Nine: Nine Times Time Travel,SSKF,10.0,10.0,10.0,10.0,10.0
13487,Hello Schoolgirl,SSKF,8.0,7.5,7.5,6.5,7.0
13488,Bangkok Love Stories: Charming Person,SSKF,6.0,6.0,6.0,6.0,2.0
13489,Kleun Cheewit,SSKF,7.5,7.0,7.0,6.0,9.0
13490,The Scholar Who Walks the Night,SSKF,7.0,6.5,9.0,4.0,5.0
13491,Sensei Kunshu,SSKF,4.5,5.0,1.5,5.0,1.0
13492,I Hear You,SSKF,8.0,8.0,8.0,8.0,6.0
13493,P to JK,SSKF,6.0,6.0,6.0,6.0,6.5
13494,Page Turner,SSKF,9.5,9.0,10.0,8.5,8.0
13495,Itazura na Kiss 2: Love in Okinawa,SSKF,9.0,7.5,10.0,6.0,10.0
13496,Kao Waan Hai Noo Pen Sai Lub,SSKF,6.0,7.0,7.0,7.0,6.0
13497,Love Around,SSKF,5.0,4.0,8.0,4.5,1.5
13498,Page Turner,SSKF,9.5,9.0,10.0,8.5,8.0
13499,Itazura na Kiss 2: Love in Okinawa,SSKF,9.0,7.5,10.0,6.0,10.0
13500,Kao Waan Hai Noo Pen Sai Lub,SSKF,6.0,7.0,7.0,7.0,6.0
13501,Love Around,SSKF,5.0,4.0,8.0,4.5,1.5
13502,Descendants of the Sun,Louise,10.0,10.0,10.0,10.0,10.0
13503,Yong Pal,Louise,10.0,10.0,10.0,8.0,10.0
13504,Koizora,Louise,6.0,5.5,7.0,8.5,5.5
13505,Imaginary Cat,Louise,9.0,9.0,8.5,9.5,9.0
13506,Reply 1997,Louise,8.0,8.0,8.0,8.0,8.0
13507,Descendants of the Sun,Serena Le,10.0,10.0,10.0,10.0,10.0
13508,Descendants of the Sun,walnutsgalore,3.0,5.0,5.0,1.0,1.0
13509,En of Love: Love Mechanics,walnutsgalore,5.0,1.5,8.5,7.5,1.0
13510,Rebel: Thief Who Stole the People,xXabsintheXx,10.0,10.0,10.0,10.0,8.5
13511,Chicago Typewriter,xXabsintheXx,10.0,10.0,10.0,10.0,10.0
13512,Money Flower,xXabsintheXx,10.0,9.5,10.0,10.0,9.0
13513,Black,xXabsintheXx,10.0,9.0,9.0,9.5,10.0
13514,Pied Piper,xXabsintheXx,9.5,9.0,10.0,10.0,9.0
13515,Another Miss Oh,xXabsintheXx,9.0,9.5,10.0,7.0,7.0
13516,"Bring It On, Ghost",xXabsintheXx,8.5,8.5,8.5,7.0,3.0
13517,Gunman In Joseon,xXabsintheXx,8.5,8.0,9.0,8.0,8.0
13518,My Sassy Girl,xXabsintheXx,7.5,6.5,7.5,8.0,1.0
13519,Man to Man,xXabsintheXx,5.5,4.0,8.0,5.0,1.0
13520,The Emperor: Owner of the Mask,xXabsintheXx,7.5,7.5,6.5,9.0,3.0
13521,Meloholic,xXabsintheXx,7.0,7.0,6.5,7.0,2.0
13522,Mermaid,xXabsintheXx,7.5,5.0,7.0,8.0,2.0
13523,Signal,xXabsintheXx,10.0,10.0,10.0,10.0,10.0
13524,My Golden Life,xXabsintheXx,8.5,7.5,8.5,6.5,2.0
13525,Cheo Yong 2,xXabsintheXx,6.5,6.0,7.0,6.5,1.0
13526,Miss Granny,xXabsintheXx,10.0,8.5,10.0,10.0,7.5
13527,I'm Not a Robot,xXabsintheXx,9.5,9.0,8.5,8.0,8.0
13528,Dr. Romantic,xXabsintheXx,9.0,8.0,10.0,7.0,4.5
13529,Voice,xXabsintheXx,8.5,8.0,9.0,9.0,4.5
13530,The Silenced,xXabsintheXx,8.5,8.5,9.5,9.0,3.0
13531,A Korean Odyssey,xXabsintheXx,8.0,7.0,9.0,7.5,6.0
13532,Local Hero,xXabsintheXx,4.0,4.0,6.0,5.5,1.0
13533,Criminal Minds,xXabsintheXx,5.5,5.5,6.0,5.5,1.0
13534,School 2017,xXabsintheXx,9.0,8.0,9.0,9.0,8.0
13535,Healer,xXabsintheXx,10.0,10.0,10.0,10.0,10.0
13536,The Scholar Who Walks the Night,xXabsintheXx,9.5,9.0,8.0,10.0,8.5
13537,Secret,xXabsintheXx,9.0,9.5,10.0,9.0,7.0
13538,Descendants of the Sun,xXabsintheXx,9.0,8.5,9.0,9.5,10.0
13539,Fluttering Warning,xXabsintheXx,5.0,4.0,6.0,4.5,1.0
13540,Cruel City,xXabsintheXx,9.5,9.0,10.0,9.0,7.5
13541,Missing Noir M,xXabsintheXx,9.0,8.5,10.0,10.0,7.0
13542,Chief Kim,xXabsintheXx,10.0,9.0,10.0,8.0,8.0
13543,Stranger,xXabsintheXx,10.0,9.0,10.0,10.0,5.0
13544,The Guest,xXabsintheXx,10.0,9.0,10.0,10.0,8.0
13545,Live Up to Your Name,xXabsintheXx,9.5,9.0,9.5,8.5,4.0
13546,Operation Chromite,xXabsintheXx,8.5,8.5,9.0,8.0,6.0
13547,Love O2O,xXabsintheXx,7.5,7.5,7.5,6.0,3.0
13548,The Age of Shadows,xXabsintheXx,8.0,8.0,9.5,8.0,6.0
13549,What's Wrong with Secretary Kim,xXabsintheXx,9.0,8.0,9.0,8.0,4.0
13550,Missing 9,xXabsintheXx,8.0,7.0,8.0,9.5,5.0
13551,Tunnel 3D,xXabsintheXx,6.0,4.5,6.0,8.5,1.0
13552,Secret Door,xXabsintheXx,9.5,9.5,10.0,9.0,7.0
13553,Shark,xXabsintheXx,10.0,9.0,10.0,10.0,8.5
13554,D-Day,xXabsintheXx,8.0,8.0,9.5,10.0,3.0
13555,He Is Psychometric,xXabsintheXx,8.0,8.0,9.0,9.0,2.0
13556,Witch's Court,xXabsintheXx,7.5,6.0,9.5,8.0,5.0
13557,The Guardians,xXabsintheXx,9.0,9.0,10.0,9.5,7.5
13558,The King’s Case Note,xXabsintheXx,8.5,6.0,8.0,7.0,1.0
13559,While You Were Sleeping,xXabsintheXx,7.0,7.0,6.5,5.0,1.0
13560,Mad Dog,xXabsintheXx,9.0,8.0,9.0,9.0,5.0
13561,Confession of Murder,xXabsintheXx,9.0,9.0,9.0,7.0,8.0
13562,Tunnel,xXabsintheXx,9.0,7.5,9.5,9.0,6.0
13563,Mr. Sunshine,xXabsintheXx,10.0,10.0,10.0,10.0,7.5
13564,The Crowned Clown,xXabsintheXx,9.0,9.0,10.0,9.5,6.5
13565,The Wailing,xXabsintheXx,10.0,9.0,10.0,8.0,4.0
13566,The Age of Blood,xXabsintheXx,7.0,5.5,7.0,5.0,1.0
13567,Star of the Universe,xXabsintheXx,9.0,8.5,7.5,10.0,5.0
13568,The King in Love,xXabsintheXx,9.0,8.0,9.5,9.5,7.5
13569,Sadako 3D,xXabsintheXx,6.5,5.0,7.0,5.5,1.0
13570,Splash Splash LOVE,xXabsintheXx,9.0,8.0,9.0,6.0,7.0
13571,Marriage Contract,xXabsintheXx,10.0,10.0,10.0,10.0,10.0
13572,The Priests,xXabsintheXx,9.0,6.0,9.0,8.0,4.0
13573,Beautiful Gong Shim,xXabsintheXx,8.0,7.5,8.5,6.0,2.0
13574,The Secret Life of My Secretary,xXabsintheXx,10.0,9.0,9.0,7.0,7.0
13575,Priest,xXabsintheXx,9.0,8.0,9.0,9.0,4.0
13576,Pride and Prejudice,xXabsintheXx,4.0,8.0,7.0,6.0,1.0
13577,Two Cops,xXabsintheXx,6.5,5.0,7.0,6.0,1.0
13578,Tunnel,xXabsintheXx,8.5,8.0,9.0,8.0,2.0
13579,Ghost in Love,xXabsintheXx,6.5,8.0,6.5,9.0,6.0
13580,Kingdom,xXabsintheXx,10.0,9.5,10.0,9.0,7.0
13581,Where Stars Land,xXabsintheXx,8.5,8.5,9.5,8.5,4.0
13582,Angel's Last Mission: Love,xXabsintheXx,10.0,8.0,9.5,10.0,7.0
13583,Devilish Joy,xXabsintheXx,10.0,9.5,10.0,9.0,6.0
13584,100 Days My Prince,xXabsintheXx,9.0,8.0,9.5,9.5,7.5
13585,Just Between Lovers,xXabsintheXx,9.0,9.0,10.0,10.0,8.0
13586,Are You Human Too?,xXabsintheXx,9.0,8.0,9.0,8.0,7.0
13587,A Beautiful Mind,xXabsintheXx,9.5,9.0,10.0,9.5,6.5
13588,Mask,xXabsintheXx,8.5,7.0,8.0,7.0,6.0
13589,Doubtful Victory,xXabsintheXx,4.5,3.0,6.0,7.0,1.0
13590,The Producers,xXabsintheXx,9.0,8.0,10.0,7.5,5.0
13591,Just Between Lovers,xXabsintheXx,9.0,9.0,10.0,10.0,8.0
13592,Are You Human Too?,xXabsintheXx,9.0,8.0,9.0,8.0,7.0
13593,A Beautiful Mind,xXabsintheXx,9.5,9.0,10.0,9.5,6.5
13594,Mask,xXabsintheXx,8.5,7.0,8.0,7.0,6.0
13595,Doubtful Victory,xXabsintheXx,4.5,3.0,6.0,7.0,1.0
13596,The Producers,xXabsintheXx,9.0,8.0,10.0,7.5,5.0
13597,Moorim School,emily,10.0,10.0,10.0,10.0,10.0
13598,Descendants of the Sun,emily,10.0,10.0,10.0,10.0,10.0
13599,Signal,emily,10.0,10.0,10.0,10.0,10.0
13600,Temperature of Love,emily,8.5,7.0,10.0,10.0,6.0
13601,"Please Come Back, Mister",emily,10.0,10.0,10.0,10.0,10.0
13602,The Perfect Match,emily,7.5,7.0,9.0,6.0,7.0
13603,Entertainer,emily,9.0,10.0,9.5,10.0,8.0
13604,1% of Anything,JADE1300,9.0,9.0,9.0,9.0,9.0
13605,Descendants of the Sun: BTS,JADE1300,10.0,10.0,9.5,9.5,9.0
13606,Starlit,JADE1300,4.5,1.0,9.0,9.0,1.0
13607,Murphy's Law of Love,JADE1300,9.0,9.0,10.0,10.0,10.0
13608,"Hyde, Jekyll, Me",JADE1300,10.0,10.0,9.5,8.0,10.0
13609,A Man Called God,JADE1300,9.0,10.0,8.0,7.0,10.0
13610,Descendants of the Sun,JADE1300,10.0,9.5,10.0,9.5,9.0
13611,Bride of the Century,JADE1300,10.0,10.0,10.0,10.0,10.0
13612,Rear Mirror,JADE1300,9.0,9.0,10.0,9.0,9.0
13613,Love Me If You Dare,JADE1300,10.0,10.0,10.0,10.0,10.0
13614,"Sang Doo, Let's Go To School",JADE1300,9.0,9.0,10.0,8.0,7.0
13615,My Lovely Girl,JADE1300,7.0,6.0,8.0,5.0,7.0
13616,Her Legend,JADE1300,7.0,8.0,9.0,6.0,3.0
13617,The Master's Sun,JADE1300,10.0,10.0,10.0,10.0,10.0
13618,Rooftop Prince,JADE1300,10.0,10.0,10.0,10.0,10.0
13619,Heartstrings,JADE1300,10.0,10.0,10.0,10.0,10.0
13620,Down With Love,JADE1300,8.0,8.0,8.0,8.0,8.0
13621,Playful Kiss,JADE1300,1.5,1.0,2.0,1.0,1.0
13622,"Loving, Never Forgetting",JADE1300,9.0,10.0,10.0,7.0,10.0
13623,"It's Okay, That's Love",JADE1300,10.0,10.0,10.0,10.0,10.0
13624,Love Better Than Immortality,JADE1300,10.0,10.0,10.0,10.0,10.0
13625,Cuo Dian Yuan Yang,JADE1300,7.0,8.0,9.0,5.5,8.0
13626,My Best Ex-Boyfriend,JADE1300,9.0,10.0,10.0,8.0,8.0
13627,Oh! My Lady,JADE1300,9.0,9.0,9.0,9.0,8.0
13628,Fabulous Boys,JADE1300,8.0,9.0,8.0,10.0,8.0
13629,Fermentation Family,JADE1300,9.0,9.0,10.0,10.0,10.0
13630,Outbound Love,JADE1300,10.0,10.0,10.0,10.0,10.0
13631,Boss & Me,JADE1300,9.0,9.0,10.0,9.0,10.0
13632,My Pig Lady,JADE1300,8.0,8.0,10.0,6.0,9.0
13633,Fall in Love With Me,JADE1300,9.0,8.0,10.0,8.0,9.0
13634,Oh My Venus,JADE1300,10.0,10.0,10.0,7.5,10.0
13635,My Princess,JADE1300,4.0,5.5,7.0,5.0,1.5
13636,Perfect Couple,JADE1300,9.0,9.0,9.5,9.5,9.0
13637,Loving You a Thousand Times,JADE1300,9.0,9.0,10.0,5.0,8.0
13638,Calling For Love,JADE1300,3.0,1.0,5.0,6.0,1.0
13639,Reality Check,JADE1300,9.0,10.0,10.0,8.0,8.0
13640,Crime Squad,JADE1300,5.0,5.5,7.5,6.0,1.0
13641,Autumn's Concerto,JADE1300,10.0,10.0,10.0,9.0,10.0
13642,Personal Taste,JADE1300,10.0,10.0,10.0,10.0,10.0
13643,The Fugitive: Plan B,JADE1300,6.0,4.5,5.0,6.0,1.5
13644,My Secret Hotel,JADE1300,4.0,4.0,9.0,5.0,1.0
13645,Just You,JADE1300,10.0,10.0,10.0,10.0,10.0
13646,Discovery of Romance,JADE1300,8.5,10.0,10.0,5.0,7.0
13647,A Love To Kill,JADE1300,8.0,10.0,10.0,8.0,9.0
13648,Le Coup de Foudre,JADE1300,10.0,10.0,10.0,10.0,10.0
13649,Orange Marmalade,JADE1300,8.0,8.0,10.0,8.5,7.0
13650,Fated to Love You,JADE1300,10.0,10.0,10.0,6.5,10.0
13651,Office Girls,JADE1300,10.0,10.0,10.0,7.0,10.0
13652,Orange Marmalade,JADE1300,8.0,8.0,10.0,8.5,7.0
13653,Fated to Love You,JADE1300,10.0,10.0,10.0,6.5,10.0
13654,Office Girls,JADE1300,10.0,10.0,10.0,7.0,10.0
13655,Time Raiders,Gee,9.0,8.5,9.0,9.0,10.0
13656,Descendants of the Sun,Gee,7.0,7.5,8.5,9.0,5.0
13657,Princess Silver,Alila Nguyen,6.5,7.0,7.0,7.0,1.0
13658,Descendants of the Sun,Alila Nguyen,5.0,5.5,7.0,6.5,1.0
13659,The Flame's Daughter,Alila Nguyen,10.0,10.0,10.0,10.0,10.0
13660,Love and Destiny,Alila Nguyen,7.0,7.0,9.0,9.0,2.0
13661,The Legends,Alila Nguyen,10.0,10.0,10.0,8.0,10.0
13662,Us and Them,Alila Nguyen,7.5,8.0,10.0,7.0,1.0
13663,Exit,Alila Nguyen,10.0,10.0,10.0,9.5,10.0
13664,Two Wrongs Make A Right,Alila Nguyen,8.0,7.0,8.0,9.0,8.0
13665,Listening Snow Tower,Alila Nguyen,6.0,4.0,4.0,2.0,2.0
13666,Ashes of Love,Alila Nguyen,1.0,1.0,5.0,1.0,1.0
13667,Healer,DylanNguyen,9.0,9.0,9.0,8.5,8.5
13668,Descendants of the Sun,DylanNguyen,10.0,9.5,9.5,10.0,9.5
